team,player,n_matches,n_passes,actual_completion_rate,mean_xpass,completion_over_expected,mean_success_value,mean_failure_cost,total_expected_success_value,expected_success_value_per_100_passes,total_expected_failure_cost,expected_failure_cost_per_100_passes,total_expected_net_value,expected_net_value_per_100_passes,total_realized_value,realized_value_per_100_passes,total_execution_residual,execution_residual_per_100_passes,eligible_primary,actual_completion_rate_ci_low,actual_completion_rate_ci_high,mean_xpass_ci_low,mean_xpass_ci_high,execution_residual_per_100_passes_ci_low,execution_residual_per_100_passes_ci_high,expected_success_value_per_100_passes_ci_low,expected_success_value_per_100_passes_ci_high,expected_failure_cost_per_100_passes_ci_low,expected_failure_cost_per_100_passes_ci_high,expected_net_value_per_100_passes_ci_low,expected_net_value_per_100_passes_ci_high,realized_value_per_100_passes_ci_low,realized_value_per_100_passes_ci_high,decision_execution_quadrant,team_decision_reference,team_execution_reference,decision_rank_within_team,execution_rank_within_team
Athletic Club,Beñat Etxebarria Urkiaga,36,1805,0.8055401662049861,0.7864301454127424,0.019110020903047094,0.02482488279273075,0.09163170523434903,13.5750562254225,0.7520806773087257,28.872124178331,1.5995636663895292,-15.2970678781444,-0.847482984938748,-14.195581045727,-0.7864587836967867,34.49358773,1.9110020903047091,True,0.7819592901318669,0.8272673927727119,0.7704437526756407,0.8014419718106147,0.28403610863293444,3.2105290518817884,0.5844302602559505,0.9193909381700044,1.4816672766403167,1.7116268831831956,-0.9994536630663138,-0.6914689983091896,-1.0688907721545213,-0.5067295974301678,High decision value / High execution,-0.847482984938748,1.4218403632596688,7,7
Athletic Club,Borja Viguera Manzanares,8,90,0.7111111111111111,0.6521718720555556,0.05893923783333333,0.04142662774677778,0.11467840874444442,0.51744694544,0.574941050488889,3.8636098031599997,4.292899781288889,-3.3461628553,-3.717958728111111,-3.10450798654,-3.4494533183777776,5.304531405,5.893923783333333,False,0.6527626811594203,0.7528293437550887,0.5937873661206897,0.6905963891782647,2.3771225445989304,9.411504936765148,-0.554860208892668,1.7426477702047989,3.1407835208250297,5.069387834469142,-5.183186091282473,-2.1669341799999997,-4.604946179334759,-1.301586215,Not eligible,,,23,5
Athletic Club,Carlos Gurpegi Nausia,14,524,0.7977099236641222,0.7886567996183206,0.009053123988549615,0.01532529434109351,0.11409517261259543,2.6786918499590007,0.5112007347250002,7.195757041354,1.3732360765942748,-4.517065196586,-0.8620353428599236,-4.345704804244,-0.8293329779091603,4.7438369699999985,0.9053123988549616,True,0.7561893544594761,0.8387111383824217,0.7525231021759995,0.826434469070027,-1.437429677281145,3.168802510937793,0.24535999011226803,0.726220958796572,1.1260755175287536,1.6002344941069682,-1.02930883773107,-0.6994087465984385,-1.1359156728809465,-0.5153124251066917,Low decision value / Low execution,-0.847482984938748,1.4218403632596688,8,15
Athletic Club,Eneko Bóveda Altube,23,843,0.7603795966785291,0.75128393128707,0.009095665664294187,0.026537103375223962,0.1024194633594306,6.927118534410599,0.8217222460748042,13.459042680196001,1.5965649679947806,-6.531924135055,-0.7748427206470937,-4.8575654210922,-0.5762236561200712,7.667646154999999,0.9095665664294186,True,0.7145410074363026,0.7990788644118083,0.7131703468633686,0.7827571984348229,-1.159096413041207,2.8324789823732415,0.5948543526620597,1.1002839265943138,1.3127179013111636,1.9076369258007422,-0.9713018084547547,-0.5961323224688087,-1.0345997376057452,-0.10993442554229547,High decision value / Low execution,-0.847482984938748,1.4218403632596688,4,14
Athletic Club,Enrique Sola Clemente,3,15,0.5333333333333333,0.6149981066666668,-0.08166477533333333,0.010233215546666667,0.15496576866666667,-0.10112180035,-0.6741453356666667,0.9273939098000001,6.182626065333334,-1.0285157022,-6.856771348,-1.3811728088000002,-9.207818725333334,-1.22497163,-8.166477533333333,False,0.46153846153846156,1.0,0.5664087446153846,0.97009015,-10.487028538461537,10.843223,-0.9417087,0.42034085000000004,0.24983551999999998,6.906584112307693,-7.644338857692308,0.17050533,-10.576487898461538,0.43330080000000004,Not eligible,,,25,25
Athletic Club,Gorka Elustondo Urkola,11,242,0.8181818181818182,0.8032731293842975,0.01490868904545454,0.014867343128512397,0.09461975072727272,0.7814729729479999,0.3229227160942148,3.141266542088,1.2980440256561985,-2.3597935776820003,-0.9751213130917357,-2.3885929292599997,-0.9870218715950412,3.6079027489999986,1.490868904545454,True,0.6895370807746812,0.9067804203875828,0.734531315276653,0.86469655109197,-4.791363355441565,6.408155336954223,-0.07436776015614979,0.6459820750707803,0.9798610495476971,1.7014085310558003,-1.4060265618599381,-0.6922650205544311,-1.795004328812374,-0.3819308685099106,Low decision value / High execution,-0.847482984938748,1.4218403632596688,11,12
Athletic Club,Gorka Iraizoz Moreno,37,970,0.6195876288659794,0.5597925675886599,0.05979506143298968,0.035056098965232776,0.07262610422577319,8.6540538780602,0.8921705028928042,16.34801267962,1.6853621319195875,-7.6939587930815,-0.793191628152732,-1.0460930791741996,-0.10784464733754634,58.001209589999995,5.979506143298969,True,0.5786874340505574,0.6585079191994184,0.527977905438489,0.5921065843848238,3.6380898431978346,8.281245360789406,0.801295184527483,0.9872886037875023,1.5997321643001146,1.7707464956809689,-0.8648780907195305,-0.7233977108438304,-0.36034930399100723,0.1353544739953836,High decision value / High execution,-0.847482984938748,1.4218403632596688,6,4
Athletic Club,Iago Herrerín Buisán,2,53,0.5849056603773585,0.49109127660377355,0.09381438377358488,0.03634608566956604,0.053036764132075476,0.5262897206,0.9929994728301887,0.9937893272999999,1.87507420245283,-0.46749961174999993,-0.8820747391509434,-0.14026287881299998,-0.26464694115660375,4.972162339999999,9.381438377358489,False,0.42105263157894735,0.6764705882352942,0.37906986157894734,0.553691479117647,4.198277157894736,12.27791082352941,0.7248747888647058,1.4728015388736841,1.823347368529412,1.9676380105263156,-1.0984725846176473,-0.4948364893684211,-0.4457054027941177,0.05935241124736837,Not eligible,,,9,1
Athletic Club,Ibai Gómez Pérez,5,48,0.625,0.6089146652916667,0.016085334500000003,0.08031316516874999,0.09941515797916667,0.75885310507,1.5809439688958333,2.0919728128,4.358276693333333,-1.3331196964499998,-2.7773327009374995,-1.3124807809999999,-2.7343349604166662,0.7720960560000001,1.6085334500000001,False,0.5,0.7586206896551724,0.55914635675,0.6682830514230769,-6.679734219415508,11.238135855172414,0.6275170791428573,2.73871300536875,3.380333036515151,6.687572145833333,-4.9814565606666665,-1.5132942915789471,-7.41484949175,-0.5956188385633807,Not eligible,,,20,10
Athletic Club,Iker Muniain Goñi,20,531,0.8342749529190208,0.7839227108079097,0.05035224230696799,0.018109245630423727,0.09197558151035781,2.497181939873,0.4702790847218456,9.85969726111,1.8568168100018831,-7.3625153009259,-1.386537721454972,-4.380521895439999,-0.8249570424557437,26.737040665000002,5.035224230696799,True,0.7961491031390134,0.8726909722222222,0.7680116728956875,0.7992478144400147,1.9121249033252203,8.131970270576545,0.10971838296972149,0.8456911672840364,1.6495502150826566,2.0705499682452215,-1.6159822191195203,-1.1180177123567212,-1.4298214776718892,-0.1660004755565056,Low decision value / High execution,-0.847482984938748,1.4218403632596688,13,6
Athletic Club,Iñaki Williams Arthuer,24,469,0.605543710021322,0.6656528635735609,-0.06010915312579957,0.0498535948776887,0.10522623470149255,6.648289574282499,1.4175457514461618,16.999083964190003,3.624538158675907,-10.350794321710001,-2.2069923926887,-17.869115483924002,-3.810045945399574,-28.191192815999997,-6.010915312579957,True,0.5506383470086399,0.6573126952305469,0.6415579318845595,0.6906828979675853,-10.420170511202262,-2.133749732767993,0.9730213631469609,1.8710017510356745,3.235949401365178,4.048892324885099,-2.5626053408574427,-1.8012987805614342,-4.690602740184969,-2.818600093335585,Low decision value / Low execution,-0.847482984938748,1.4218403632596688,18,24
Athletic Club,Javier Eraso Goñi,16,250,0.728,0.73870059492,-0.010700594719999996,0.017740596332212002,0.10035977681199999,0.7415637928529999,0.29662551714119995,6.34718201976,2.538872807904,-5.605618196,-2.2422472784000003,-5.89220330279,-2.356881321116,-2.675148679999999,-1.0700594719999996,True,0.6746538409884502,0.794392523364486,0.706876925829088,0.7699737605045274,-4.253818669042826,3.0255471695577096,-0.06618733767138454,0.6344439773461602,2.279633044931561,2.8112438148113883,-2.7284733789688276,-1.7630847753148868,-3.140632769569782,-1.2400529288156117,Low decision value / Low execution,-0.847482984938748,1.4218403632596688,19,19
Athletic Club,Markel Susaeta Laskurain,28,724,0.7071823204419889,0.6929639167596685,0.014218403632596686,0.051612435255973754,0.0992646686685083,8.778251247973,1.2124656419852209,23.45842573179,3.24011405135221,-14.680174495100001,-2.0276484109254143,-8.093206751327,-1.1178462363711323,10.294124230000001,1.4218403632596688,True,0.6623796782876186,0.7439024390243902,0.6739436896303258,0.7079512476681643,-1.7047476258242547,4.155502434818041,0.9243647392645019,1.535309144081166,2.951351704398487,3.5364421670051702,-2.3328109305440816,-1.7425905498170577,-2.180351942925611,-0.04889568310234211,Low decision value / High execution,-0.847482984938748,1.4218403632596688,16,13
Athletic Club,Mikel Balenziaga Oruesagasti,34,1157,0.7329299913569577,0.7162354754528953,0.016694516189282624,0.04185180094941487,0.08416980611149524,14.31649843197,1.2373810226421782,23.446497310879998,2.026490692383751,-9.129998875594,-0.7891096694549697,-5.624078532974,-0.48609148945324115,19.315555230999998,1.6694516189282627,True,0.7019650419151326,0.7642857381101998,0.6939809733034135,0.7390822377641952,-0.041583227312052384,3.6696227173309555,1.02627934191209,1.462717284224176,1.8526856647252803,2.218207350515864,-0.9299844664878832,-0.6379406906259967,-0.9327238849432563,0.03152839743333894,High decision value / High execution,-0.847482984938748,1.4218403632596688,5,8
Athletic Club,Mikel Rico Moreno,17,371,0.7466307277628033,0.7685286280592991,-0.02189790018867925,0.015223394932803235,0.08480160949326146,0.16008995458999986,0.0431509311563342,6.491501030876,1.749730736085175,-6.33141105987,-1.706579800504043,-7.0305249361,-1.8950201984097033,-8.124120970000002,-2.189790018867925,True,0.7106533020053275,0.7891170998313856,0.7420785620224273,0.7909297748574585,-5.2991605298715525,1.4046867523353272,-0.12715435059315092,0.3000595036967939,1.5026263700720335,2.0421266099310107,-1.9630861403510849,-1.4565345671318037,-2.3347102184933903,-1.4391552668064653,Low decision value / Low execution,-0.847482984938748,1.4218403632596688,15,22
Athletic Club,Mikel San José Domínguez,34,1502,0.7896138482023968,0.7729954531498002,0.01661839485286285,0.017760316055166446,0.08797359003262317,9.090619400151,0.6052343142577231,23.70541036298,1.578256349066578,-14.614790985766,-0.973022036335952,-14.040680735421,-0.9347989837164449,24.960829069000003,1.661839485286285,True,0.7606965562053281,0.8168578401044658,0.7492461404400226,0.7958838905178607,-0.026051724233657134,3.1417917562503925,0.4726390513988163,0.7450482011008036,1.4063311788867021,1.7521568224677277,-1.1104732248382059,-0.8184030066905044,-1.2018288840626816,-0.6915065123957191,Low decision value / High execution,-0.847482984938748,1.4218403632596688,10,9
Athletic Club,Raúl García Escudero,30,947,0.617740232312566,0.6556300029450898,-0.03788977051636747,0.03605315758479409,0.0917752829440338,9.290794491462,0.981076503850264,29.190001713915,3.0823655452919745,-19.899207251089997,-2.101289044465681,-28.442140983082002,-3.003393979206125,-35.881612679,-3.788977051636748,True,0.581406031121039,0.6525129767776827,0.6296283271423508,0.6825689639629395,-6.263796011414976,-1.464881120454696,0.696778259913107,1.2759311356209917,2.8316723645966895,3.3541549722887263,-2.4025417531148574,-1.7972109923100146,-3.5170656509097546,-2.5431197685455142,Low decision value / Low execution,-0.847482984938748,1.4218403632596688,17,23
Athletic Club,Sabin Merino Zuloaga,21,318,0.6446540880503144,0.6576720586666668,-0.013017970698113208,0.042893425018679245,0.10329599465408804,2.651442459504,0.8337869369509433,11.529890965059998,3.6257518758050313,-8.878448493325,-2.7919649350078615,-10.775253277960001,-3.388444427031447,-4.139714682,-1.3017970698113208,True,0.5744217356758189,0.7061037852368497,0.6143354297646083,0.6976363996818314,-5.974429458966999,2.6727787424254785,0.479912689855304,1.24489569856444,3.1790496953822864,4.116166742743282,-3.2363636453948743,-2.4039908281607527,-4.627572283548849,-2.2221182689368724,Low decision value / Low execution,-0.847482984938748,1.4218403632596688,21,20
Athletic Club,Xabier Etxeita Gorritxategi,30,1164,0.7920962199312714,0.7997039048891752,-0.007607685043814433,0.01476661092399923,0.10101783560652922,7.219708596890701,0.6202498794579641,13.749302617645,1.1812115650897768,-6.5295940069231,-0.5609616844435652,-9.0253670685585,-0.7753751777112114,-8.855345391,-0.7607685043814434,True,0.7580629805665781,0.8217722576813733,0.776548806452613,0.8223865402751526,-2.526249833570993,0.8919333980831048,0.4959859761549927,0.746245172611931,1.0302055413948719,1.3371850184959668,-0.6942875311237139,-0.45053339485256966,-1.0544419592492449,-0.5614441717752253,High decision value / Low execution,-0.847482984938748,1.4218403632596688,2,18
Athletic Club,Íñigo Lekue Martínez,20,510,0.7156862745098039,0.7099279455627452,0.005758328958823528,0.045645810154266664,0.0911769723,6.192308663004001,1.2141781692164708,12.364156877015,2.4243444856892156,-6.1718482369331,-1.2101663209672744,-6.008587800073999,-1.178154470602745,2.9367477689999992,0.5758328958823528,True,0.6666500994035784,0.7541940805481478,0.6582209678784429,0.7516571600928531,-1.6487313028087194,2.9211430631890805,0.990570663319007,1.4578288301079827,2.010707834217439,2.992379760018205,-1.6939868861957526,-0.872067293962423,-1.7814086920117278,-0.663262124090992,Low decision value / Low execution,-0.847482984938748,1.4218403632596688,12,16
Athletic Club,Óscar de Marcos Arana,34,1250,0.6736,0.69274055596,-0.019140556191999995,0.0500200291769164,0.0885857891572,21.329941114044203,1.7063952891235363,28.93884390638,2.3151075125104,-7.608902750609101,-0.608712220048728,-13.514469281998501,-1.08115754255988,-23.925695239999996,-1.9140556191999996,True,0.6444595932791385,0.7046064953177924,0.6730561520265953,0.7118400794408706,-4.082249538498258,0.3457662203884719,1.5400254726207439,1.8689995654322415,2.1388739390008196,2.5129138118125565,-0.8370441158099731,-0.3939860395312701,-1.5045220581148098,-0.6064019789353713,High decision value / Low execution,-0.847482984938748,1.4218403632596688,3,21
Bayer Leverkusen,Adam Hložek,19,154,0.8441558441558441,0.8222054930519481,0.021950351168831168,0.004705952454155843,0.11427143680519482,-0.40107556953,-0.260438681512987,3.04481508319,1.9771526514220779,-3.4458906361100006,-2.237591322149351,-2.85003493576,-1.8506720362077922,3.38035408,2.195035116883117,False,0.7685084541062802,0.8962974254742547,0.7752871631015488,0.8525158362890397,-3.337923435166868,7.162143783274375,-0.9139211263001699,0.558192966649699,1.5384793788290525,2.652092358650527,-2.9800598821118536,-1.5290070195368264,-3.6489141807634993,-0.003220012519448168,Not eligible,,,21,15
Bayer Leverkusen,Alejandro Grimaldo García,33,1814,0.8335170893054025,0.8066894599592063,0.02682762938919515,0.03633639425515711,0.0987688352458655,20.631309096429,1.1373378774216647,34.139865998219996,1.8820212788434398,-13.508556929557002,-0.7446834029524257,-9.407850014422001,-0.5186245873441016,48.665319712000006,2.6827629389195153,True,0.8103241136545588,0.8552545093892353,0.7939248260012095,0.8208620010888255,1.0622301560075411,4.306220647418047,0.9285949543239602,1.3757032617960543,1.7049987816957026,2.0643546083507505,-0.9602171362535378,-0.5293516569340682,-0.967494906596408,-0.0887031201410279,Low decision value / High execution,-0.5357169151650102,2.6827629389195153,14,11
Bayer Leverkusen,Amine Adli,23,454,0.7995594713656388,0.7903907449207048,0.009168727061674013,0.030445321971590313,0.10798693852643172,5.689100940149,1.2531059339535242,10.39542888151,2.2897420443854624,-4.706327859560501,-1.0366360924142073,-6.595275486749999,-1.4527038517070483,4.1626020860000015,0.9168727061674012,True,0.766828625442615,0.8317095650219175,0.7686166435246945,0.8112385415267541,-2.423946113662192,4.1170878511641495,0.7972927310669461,1.774242825076257,1.9052124748591681,2.7373530152033556,-1.4874784502231349,-0.5312248819520078,-2.4037734485690367,-0.4792374036800495,Low decision value / Low execution,-0.5357169151650102,2.6827629389195153,17,17
Bayer Leverkusen,Arthur Augusto de Matos Soares,4,96,0.8645833333333334,0.8212190383333334,0.04336429458333333,0.03971558632979166,0.10725631513541667,1.66728344735,1.7367535909895835,1.9449089803500001,2.02594685453125,-0.2776255365054,-0.289193267193125,0.06280462835999995,0.06542148787499995,4.16297228,4.336429458333334,False,0.7954545454545454,0.9230769230769231,0.8093625225165563,0.8599965885714286,-2.026579744,10.537616140625,0.9202853739523811,2.044736053248322,1.8204494009215686,2.4044470595932204,-1.1755737335238097,0.1456193739519999,-1.8301154143103446,1.8172261955156248,Not eligible,,,6,4
Bayer Leverkusen,Borja Iglesias Quintas,7,77,0.7792207792207793,0.7849111177922077,-0.00569033818181818,0.007641672304415583,0.14557795012987013,-0.33111129188000005,-0.43001466477922085,2.68271720494,3.4840483181038957,-3.0138284894000003,-3.914062973246754,-3.5597271667599997,-4.623022294493506,-0.43815603999999986,-0.569033818181818,False,0.6666666666666666,0.8593818530701754,0.7589474751198553,0.8253947204696114,-11.19269124074074,6.1676327150913615,-1.430687117509091,0.2658143777827588,3.056017726788091,4.089816879129732,-5.370144994738644,-2.929862113545646,-7.4509310537771585,-2.4687975419912283,Not eligible,,,23,20
Bayer Leverkusen,Edmond Fayçal Tapsoba,27,1872,0.9155982905982906,0.902067400090812,0.013530890518162392,0.01285504065982596,0.0925429679647436,16.3923211867523,0.8756581830530076,13.241656053048999,0.7073534216372328,3.1506651565982,0.1683047626387927,0.7664129420912,0.04094086229119658,25.32982705,1.3530890518162393,True,0.8977911316555384,0.9320561940115243,0.8930388998477734,0.9101966746084234,0.2950476618753037,2.4244081956851513,0.7234663274014296,1.0274675587004665,0.629648064302654,0.7948436507593437,0.01402818605753844,0.3299814406669358,-0.20881620155950034,0.2836892218319374,High decision value / Low execution,-0.5357169151650102,2.6827629389195153,2,16
Bayer Leverkusen,Exequiel Alejandro Palacios,24,1972,0.9224137931034483,0.883995377239858,0.03841841582302232,0.008932958332968408,0.08806406279513185,8.3509938679304,0.42347839086868155,18.915331425542,0.9591953055548681,-10.564337567054,-0.5357169151650102,-4.3369725954423,-0.21992761640173936,75.76111600300001,3.841841582302232,True,0.906691731015804,0.9349982806662637,0.8775963160350098,0.8902021922847945,2.464764988183192,5.018652978579491,0.3108617093232785,0.5317335532975814,0.8788714385173335,1.0386900835298942,-0.6487509277174786,-0.4236851579121057,-0.4245918543326009,-0.03824872387945193,High decision value / High execution,-0.5357169151650102,2.6827629389195153,12,7
Bayer Leverkusen,Florian Wirtz,32,1772,0.8357787810383747,0.804035130030474,0.031743650984198644,0.025052291497476693,0.10721370428781037,16.60300032136133,0.9369639007540252,37.91079400526,2.1394353276106095,-21.307793660873998,-1.2024714255572235,-18.2930698448033,-1.0323402846954457,56.249749544,3.1743650984198646,True,0.8202372670624793,0.8523215384422206,0.7920729467619579,0.8163910394577816,1.9180084600305507,4.524874168735453,0.6929832145059088,1.188795170180583,1.9527013076249002,2.318638962522709,-1.4077615136214054,-0.9990964093267612,-1.3224406145988519,-0.7396190235302968,Low decision value / High execution,-0.5357169151650102,2.6827629389195153,20,10
Bayer Leverkusen,Granit Xhaka,33,3230,0.9213622291021671,0.8742049989009287,0.0471572303003096,0.008762413519946657,0.09393948072569658,8.0280262399042,0.24854570402180184,34.13492357527,1.0568087794201237,-26.106897301807003,-0.80826307435935,-15.6609480072763,-0.4848590714327028,152.31785387,4.71572303003096,True,0.9114005552625444,0.9304361185351951,0.8665632444066178,0.8820322332213085,3.7023464395416026,5.622797479230094,0.12198134197771868,0.38652312335792777,0.9632176360968359,1.1566280592587694,-0.9384276798087087,-0.6742558150636921,-0.7122828665564593,-0.26953339725557246,Low decision value / High execution,-0.5357169151650102,2.6827629389195153,15,3
Bayer Leverkusen,Gustavo Adolfo Puerta Molano,7,41,0.975609756097561,0.9191963400000001,0.056413416097560974,0.0018854464692682929,0.09884656470731706,0.022711761508,0.055394540263414636,0.3095892753999999,0.7550957936585364,-0.286877518001,-0.6997012634170732,-0.06811787505999996,-0.16614115868292673,2.31295006,5.641341609756098,False,0.8571428571428571,1.0,0.8956187715168832,0.9429654890243903,-5.535986639697802,9.979543941483916,-1.655377976153846,1.2344809811029875,0.47982195686111107,1.0005623325575868,-2.367149333392857,0.3334987968996747,-3.5087045311744505,1.403817013176818,Not eligible,,,13,2
Bayer Leverkusen,Jeremie Frimpong,31,933,0.7717041800643086,0.8037168553001072,-0.0320126751607717,0.04920377540555049,0.11343591266237943,18.9218349680233,2.0280637693486927,21.924459152670003,2.349888440800643,-3.0026241703145997,-0.32182466991581987,-15.07849185147,-1.6161298876173633,-29.867825924999998,-3.20126751607717,True,0.7410580717599854,0.798968246526964,0.7876101674441561,0.8182828949117587,-5.598035792712559,-1.126652954865446,1.7327414293325998,2.341512819860146,2.1352313935925102,2.553686209245966,-0.6312868377512738,0.0018312402416908976,-2.2511194080811934,-0.984540849338322,High decision value / Low execution,-0.5357169151650102,2.6827629389195153,7,23
Bayer Leverkusen,Jonas Hofmann,32,1362,0.8362701908957415,0.8421815127643171,-0.005911321879588842,0.018108940878283335,0.10304103538693098,8.3007955110394,0.6094563517650073,22.465991069576,1.649485394241997,-14.165195532654,-1.040029040576652,-19.2386246089281,-1.4125275043265857,-8.051220400000002,-0.5911321879588841,True,0.8122422716140659,0.859168955375056,0.8297594161589746,0.8529657176168661,-2.389050191654913,1.287799540012506,0.373348580876071,0.8685643298094102,1.466855180348695,1.866529033015944,-1.2333959067598115,-0.833711272527925,-1.8635511856689229,-0.9870993441184268,Low decision value / Low execution,-0.5357169151650102,2.6827629389195153,18,21
Bayer Leverkusen,Jonathan Tah,31,2137,0.9494618624239588,0.9112714530556856,0.038190409396350024,0.008141572764169632,0.09138562724286382,12.0190771536533,0.562427569192948,14.260745110256,0.6673254614064577,-2.2416679446452,-0.1048978916539635,2.3267372483304998,0.10887867329576509,81.61290488,3.8190409396350025,True,0.9414397752554204,0.957747585648602,0.904293236229962,0.9167705442326878,3.0184134605665833,4.615188575443975,0.46680724002858764,0.6549398082947714,0.6157702239130427,0.7292637304473722,-0.19021934150258865,-0.02134204555363025,-0.015557186738354949,0.22604358882134698,High decision value / High execution,-0.5357169151650102,2.6827629389195153,4,8
Bayer Leverkusen,Josip Stanišić,20,1017,0.8997050147492626,0.8754777749360865,0.024227239754178957,0.013983135239143558,0.10165646526647,7.019798857152999,0.6902457086679449,9.349661045204,0.9193373692432645,-2.3298621994882,-0.22909166169992135,-0.4328124653759997,-0.04255776454041295,24.63910283,2.4227239754178953,True,0.8802578415736311,0.9145247648114491,0.8616799541847906,0.8848484348104475,1.2693317055459148,3.4246984054880327,0.4531870679003331,0.9515579534816454,0.8020172948109927,1.0622181669850483,-0.4599999517149553,-0.029454836382408152,-0.3448794334702422,0.32518724704496355,High decision value / Low execution,-0.5357169151650102,2.6827629389195153,5,13
Bayer Leverkusen,Lukáš Hrádecký,33,693,0.8268398268398268,0.8238248258095238,0.0030150008571428566,0.007289275323919193,0.1372744362828283,2.1098920862596997,0.3044577325050072,8.02590188486,1.1581388001240982,-5.9160098123872995,-0.8536810696085568,-4.295036037611999,-0.6197743200017315,2.0893955939999995,0.30150008571428566,True,0.7864321498394079,0.8687043460840961,0.7981333157565302,0.8513085279302982,-1.863501737525948,2.4925468016870727,0.25619263885467825,0.35160147712566425,1.0492344047351938,1.260453060354498,-0.9402337974312313,-0.7574155697934194,-0.8719411729032842,-0.36309313152495143,Low decision value / Low execution,-0.5357169151650102,2.6827629389195153,16,18
Bayer Leverkusen,Matěj Kovář,1,16,1.0,0.957829771875,0.042170228125,0.0027708909765000005,0.18821161406249998,0.039781881394999996,0.24863675871874996,0.1070297865,0.668936165625,-0.0672479059,-0.42029941187500003,0.04433425562400001,0.27708909765000006,0.67472365,4.2170228125,False,1.0,1.0,0.957829771875,0.957829771875,4.2170228125,4.2170228125,0.24863675871874996,0.24863675871874996,0.668936165625,0.668936165625,-0.42029941187500003,-0.42029941187500003,0.27708909765,0.27708909765,Not eligible,,,10,5
Bayer Leverkusen,Nadiem Amiri,7,96,0.9270833333333334,0.8857652570833334,0.041318076249999995,0.0013065559016666667,0.09109517468749999,-0.08417612314,-0.08768346160416667,1.00277554,1.0445578541666667,-1.08695167005,-1.1322413229687498,-0.74890894894,-0.7801134884791666,3.9665353199999998,4.1318076249999995,False,0.5555555555555556,0.968,0.69291899,0.9076104960780598,-14.57911894444445,6.515309444444443,-1.7015892669219925,1.0636516481215905,0.8868947458074756,2.5872482355,-3.5780289853016822,-0.9335335293782804,-4.513839544705882,-0.44092932468225005,Not eligible,,,19,6
Bayer Leverkusen,Nathan Tella,24,315,0.8031746031746032,0.8132689716825398,-0.010094368507936508,0.04217877308633333,0.10924023444761904,5.221062589824001,1.6574801872457146,6.887809585178999,2.186606217517143,-1.6667469584999997,-0.5291260185714285,-1.5586958538350002,-0.49482408058253974,-3.17972608,-1.0094368507936506,True,0.75,0.8562909567496724,0.7788150889019096,0.8383753457549795,-4.902674931608051,3.289823933503787,0.8888171667737966,2.393578506328874,1.788690637578832,2.6787738058616326,-1.3773595203475866,0.238633149674542,-1.5407949273973491,0.5607525469193994,High decision value / Low execution,-0.5357169151650102,2.6827629389195153,11,22
Bayer Leverkusen,Noah Mbamba,3,19,1.0,0.9045468515789473,0.09545314842105261,0.038937072210526315,0.11123832242105262,0.325830951,1.7148997421052632,0.1930200348,1.01589492,0.13281090399999998,0.6990047578947367,0.739804372,3.8937072210526322,1.8136098199999997,9.545314842105261,False,1.0,1.0,0.89981784,0.9548129,4.51871,10.018216,-3.9596459999999998,2.192247270588235,0.36455287999999997,1.0561066294117645,-4.943283999999999,1.1361405764705885,-4.236392700000001,4.645683847058824,Not eligible,,,1,1
Bayer Leverkusen,Odilon Kossonou,21,1333,0.9039759939984996,0.9013396520555138,0.0026363420105026264,0.010893030972395724,0.09007518789422354,9.806199234159,0.7356488547756189,9.272355472775,0.6956005605982746,0.5338436997259999,0.040048289551837944,-0.26363003625400017,-0.019777197018304587,3.514243900000001,0.26363420105026264,True,0.8821179198362349,0.9234313056856802,0.8919267819309151,0.9096953101953524,-1.3367016957666729,1.6724532480839243,0.6269735428284907,0.8471773672600659,0.6247315354142512,0.7753595459884026,-0.0681299078080758,0.1572379512639734,-0.2559846444317378,0.1899036304316121,High decision value / Low execution,-0.5357169151650102,2.6827629389195153,3,19
Bayer Leverkusen,Patrik Schick,20,219,0.8127853881278538,0.7879716257990866,0.02481376210045663,-0.009669903403424659,0.13418567311415525,-3.14112466865,-1.4343035016666665,6.6114394125,3.018922106164384,-9.75256411099,-4.453225621456621,-9.15182972208,-4.178917681315069,5.434213900000001,2.4813762100456627,True,0.7527994436565942,0.8640837683563448,0.771677103520122,0.8066982139449534,-3.003074897884542,7.4926120723884795,-2.430359838544853,-0.660768242762308,2.4895485207337593,3.5751806135358617,-5.813341456930751,-3.2362857245610046,-6.249541070530911,-2.705877995297291,Low decision value / Low execution,-0.5357169151650102,2.6827629389195153,24,12
Bayer Leverkusen,Piero Martín Hincapié Reyna,25,1368,0.9239766081871345,0.88895602297076,0.035020585179824565,0.008591368242383041,0.08812799520760234,5.8317176579776,0.4262951504369591,10.257406732437,0.7498104336576754,-4.425689059988,-0.32351528216286546,-1.4981814706659997,-0.10951618937616957,47.908160526,3.5020585179824564,True,0.8994642934641089,0.9451454257006875,0.8759104394213557,0.9001732052806867,1.7420629323029388,4.98828189012165,0.2975784219561438,0.5774611905851086,0.6638060185033918,0.8670010044779889,-0.4838201517266001,-0.179673135083088,-0.28372597392240706,0.056377213838434276,High decision value / High execution,-0.5357169151650102,2.6827629389195153,8,9
