team,player,n_matches,n_passes,actual_completion_rate,mean_xpass,completion_over_expected,mean_success_value,mean_failure_cost,total_expected_success_value,expected_success_value_per_100_passes,total_expected_failure_cost,expected_failure_cost_per_100_passes,total_expected_net_value,expected_net_value_per_100_passes,total_realized_value,realized_value_per_100_passes,total_execution_residual,execution_residual_per_100_passes,eligible_primary,actual_completion_rate_ci_low,actual_completion_rate_ci_high,mean_xpass_ci_low,mean_xpass_ci_high,execution_residual_per_100_passes_ci_low,execution_residual_per_100_passes_ci_high,expected_success_value_per_100_passes_ci_low,expected_success_value_per_100_passes_ci_high,expected_failure_cost_per_100_passes_ci_low,expected_failure_cost_per_100_passes_ci_high,expected_net_value_per_100_passes_ci_low,expected_net_value_per_100_passes_ci_high,realized_value_per_100_passes_ci_low,realized_value_per_100_passes_ci_high,decision_execution_quadrant,team_decision_reference,team_execution_reference,decision_rank_within_team,execution_rank_within_team,full_sample_baseline_per_100_passes,centered_expected_net_value_per_100_passes,centered_expected_net_value_per_100_passes_ci_low,centered_expected_net_value_per_100_passes_ci_high,centered_net_value_ci_direction,execution_ci_direction,eligible_primary_rechecked,corrected_decision_rank_within_team,corrected_execution_rank_within_team,eligible_players_in_team
AS Monaco,Mohamed Ilyes Salah Chaïbi,1,3,1.0,0.8848124999999999,0.1151875,0.003173704,0.1121802853333333,0.006794285,0.2264761666666667,0.0414430175,1.3814339166666665,-0.0346487336,-1.1549577866666667,0.009521112,0.3173704,0.3455625,11.51875,False,1.0,1.0,0.8848124999999999,0.8848124999999999,11.51875,11.51875,0.2264761666666667,0.2264761666666667,1.3814339166666665,1.3814339166666665,-1.1549577866666667,-1.1549577866666667,0.3173704,0.3173704,Not eligible,,,16,1,-0.9528630592451951,-0.2020947274214716,-0.2020947274214716,-0.2020947274214716,Below full-sample baseline,Above xPass expectation,False,,,18
AS Monaco,Nabil Dirar,20,707,0.6647807637906648,0.6727917581499292,-0.008010994056577,0.061886813370512,0.0960231610820367,9.890058372839,1.3988767146872705,21.372759478802,3.0230211426876945,-11.48270113657,-1.6241444323295613,-13.971661534778,-1.9761897503222063,-5.663772798,-0.8010994056577087,True,0.6192196641592584,0.7093719574323559,0.652716313111621,0.6942302331903952,-3.907074763596424,2.066249109484988,0.9825125288273896,1.8302486339526365,2.638468425570325,3.399663233672495,-2.01809663421286,-1.169514625324287,-2.8884827967642384,-0.968745611589474,Low decision value / Low execution,-0.5409120527621053,0.550318538787024,23,20,-0.9528630592451951,-0.6712813730843662,-1.0652335749676647,-0.21665156607909186,Below full-sample baseline,Includes zero,True,15,12,18
AS Monaco,Paul Nardi,2,28,0.8928571428571429,0.8424114042857143,0.0504457375,0.0091360950145714,0.1629036428214285,0.088345509167,0.3155196755964286,0.31194089176,1.1140746134285715,-0.22359538616,-0.7985549505714286,-0.050962348492,-0.1820083874714286,1.4124806500000002,5.0445737500000005,False,0.8181818181818182,0.9411764705882352,0.7275695990909091,0.9167208076470588,2.445566294117647,9.061221636363635,0.1540652675117647,0.5650401244545454,0.8859599497647058,1.4666154572727272,-0.901575348181818,-0.7318946932941176,-0.3218318378352941,0.0340823994545454,Not eligible,,,13,3,-0.9528630592451951,0.15430810867376654,0.05128771106337715,0.2209683659510775,Above full-sample baseline,Above xPass expectation,False,,,18
AS Monaco,Ricardo Alberto Silveira de Carvalho,33,1377,0.879448075526507,0.851050436688453,0.0283976390196078,0.0121516887882483,0.102893553345679,8.421110618478,0.6115548742540305,13.009569976379002,0.9447763236295572,-4.5884593784617005,-0.3332214508686783,-1.934720456152,-0.1405025748839506,39.10354893,2.8397639019607843,True,0.8547655068078669,0.902962802768166,0.8359113514843712,0.8659912602669098,1.230637828966718,4.375578561780908,0.5258847995073076,0.6990749885126405,0.8473893900245906,1.0640378691477292,-0.4758126010896972,-0.2325885879158628,-0.4378500810869881,0.1321301315604842,High decision value / High execution,-0.5409120527621053,0.550318538787024,6,8,-0.9528630592451951,0.6196416083765168,0.4770504581554979,0.7202744713293323,Above full-sample baseline,Above xPass expectation,True,5,4,18
AS Monaco,Stephan El Shaarawy,15,271,0.8228782287822878,0.7795043902214022,0.0433738392619926,0.0247105982953321,0.0988177716494464,1.603976821293,0.5918733657907749,6.3072907778400005,2.327413571158672,-4.7033139827591,-1.735540215040258,-2.578420751695,-0.9514467718431734,11.754310440000005,4.337383926199263,True,0.7567246991517065,0.8940793829449152,0.7529789692972757,0.8035873416102154,-1.7239678502073736,10.395329294637676,0.2573550453447241,0.9520467573218364,2.010354667348455,2.7401475708497864,-2.157076713237001,-1.383837369915614,-2.1850123891870044,0.3582156087644936,Low decision value / High execution,-0.5409120527621053,0.550318538787024,25,4,-0.9528630592451951,-0.7826771557950628,-1.2042136539918058,-0.4309743106704188,Below full-sample baseline,Includes zero,True,17,2,18
AS Monaco,Thomas Lemar,26,816,0.7720588235294118,0.7609648389497549,0.0110939843284313,0.0358722245108529,0.0916969763345588,7.321003326123,0.8971817801621323,18.15984329471,2.2254709919987747,-10.838839995408,-1.3282892151235297,-12.429195018806,-1.5231856640693626,9.052691211999996,1.109398432843137,True,0.7371618141191728,0.8097561930928936,0.7437424550352687,0.7789362029893376,-2.4601054439117966,4.400893008993771,0.5872548611706695,1.244233215753413,2.010821791640025,2.438282159258516,-1.5852379323882209,-1.036138468583638,-2.1397537020372948,-0.9163289855855444,Low decision value / High execution,-0.5409120527621053,0.550318538787024,17,12,-0.9528630592451951,-0.3754261558783346,-0.6323748731430258,-0.0832754093384428,Below full-sample baseline,Includes zero,True,12,6,18
AS Monaco,Tiemoué Bakayoko,19,746,0.8418230563002681,0.8554615643378016,-0.0136385078096514,0.0060131715273632,0.0883228646836461,1.6786734610603,0.2250232521528552,8.174581794056,1.0957884442434316,-6.495908340533,-0.8707651931009384,-8.276073335936001,-1.1093932085705094,-10.174326826,-1.3638507809651477,True,0.8010344827586207,0.878605794151187,0.8332964827425473,0.8758316353047766,-4.456051394134629,1.7917338322602134,0.0737105109572827,0.3623826158088357,0.9336455298218244,1.2899347320957608,-1.1104820329434135,-0.6225687193880274,-1.556633103734521,-0.7504220930147577,Low decision value / Low execution,-0.5409120527621053,0.550318538787024,14,22,-0.9528630592451951,0.08209786614425674,-0.15761897369821842,0.3302943398571677,Includes full-sample baseline,Includes zero,True,10,14,18
AS Monaco,Vágner Silva de Souza,12,193,0.6839378238341969,0.7260213474507773,-0.0420835236165802,0.0181102729931606,0.1008550142072538,0.6176615418440001,0.3200318869658032,5.16194400967,2.674582388430052,-4.5442824869,-2.3545505113471505,-6.07545244683,-3.1479028221917096,-8.122120057999997,-4.208352361658029,False,0.6382951994012617,0.7371625615763546,0.6824510468553477,0.7628264496288858,-6.669644126064874,-0.935402356974294,-0.1513050529986287,0.7677850077897366,2.230334074219161,3.170131951369447,-3.0012579721821626,-1.720246812581178,-3.7644511485370367,-2.510056153317199,Not eligible,,,28,30,-0.9528630592451951,-1.4016874521019553,-2.0483949129369674,-0.767383753335983,Below full-sample baseline,Below xPass expectation,False,,,18
AS Monaco,Wallace Fortuna dos Santos,26,950,0.7673684210526316,0.7949815050210526,-0.0276130842631578,0.0159430848576747,0.0984408138873684,6.291179507176,0.662229421808,11.42984397947,1.203141471523158,-5.138664501240001,-0.5409120527621053,-9.514128059237,-1.0014871641302103,-26.23243005,-2.761308426315789,True,0.7250685833723424,0.8037844062849194,0.7744779396725014,0.813812804829313,-5.303389444056303,-0.6854393646775886,0.5331048757497774,0.7863403458206562,1.09272617921949,1.3293082137731107,-0.6986069787361967,-0.4001698884788488,-1.3525375251917733,-0.692022031179879,High decision value / Low execution,-0.5409120527621053,0.550318538787024,10,26,-0.9528630592451951,0.4119510064830898,0.2542560805089984,0.5526931707663463,Above full-sample baseline,Below xPass expectation,True,8,17,18
Athletic Club,Ager Aketxe Barrutia,3,81,0.7407407407407407,0.6590285552098765,0.0817121854074074,0.0404504700369135,0.0946976840246913,0.3839105722729999,0.4739636694728394,2.7073206457,3.342371167530864,-2.3234100889,-2.868407517160493,-2.41507232638,-2.9815707733086425,6.618687018000001,8.17121854074074,False,0.6666666666666666,0.7692307692307693,0.6362171805,0.6786155355641027,1.4267360833333325,9.711615150000002,0.3117873487766666,0.6392001441666667,3.050942677692308,4.965375475,-4.326175308333333,-2.5030700130769232,-7.514044508333334,-2.129505808,Not eligible,,,22,2,-0.9528630592451951,-1.9155444579152978,-3.373312249088138,-1.550206953831728,Below full-sample baseline,Above xPass expectation,False,,,20
